time_us,x,y,z,qw,qx,qy,qz
10596656,-1.39122,0.542103,-0.0762175,-0.0352557,0.00715887,0.00338757,0.999347
10630020,-1.39122,0.542122,-0.0763896,-0.0350584,0.0084742,0.00225335,0.999347
10663756,-1.39124,0.542125,-0.0762886,-0.0353312,0.00811266,0.00307256,0.999338
10697355,-1.39125,0.54215,-0.0763135,-0.0351254,0.00833966,0.00395025,0.999341
10730790,-1.39123,0.542033,-0.0761152,-0.035445,0.00676115,0.00460894,0.999338
10763674,-1.3912,0.542086,-0.0762961,-0.0352605,0.00764783,0.00373302,0.999342
10797594,-1.39121,0.542138,-0.0763281,-0.0355176,0.00792542,0.00345469,0.9993321
10830633,-1.39111,0.542259,-0.0762717,-0.0349355,0.00738491,0.00516357,0.999349
10863446,-1.3912,0.542093,-0.0761509,-0.0349646,0.00673758,0.00422282,0.999357
10897489,-1.39125,0.542208,-0.0762922,-0.0348471,0.0078558,0.00399641,0.999354
10930056,-1.39121,0.542185,-0.0764033,-0.0346951,0.00842567,0.00228997,0.999361
10963948,-1.39113,0.542276,-0.0761431,-0.0345839,0.0066132,0.00360141,0.999373
10996996,-1.39113,0.542329,-0.0761514,-0.0346029,0.00645739,0.00346324,0.999374
11029940,-1.39115,0.54226,-0.0763347,-0.0342261,0.00780932,0.00379483,0.999376
11064146,-1.39118,0.542305,-0.0762832,-0.034571,0.00729637,0.00282544,0.9993721
11097392,-1.39127,0.542236,-0.0762561,-0.0345882,0.00769273,0.00393073,0.999364
11130795,-1.39124,0.542209,-0.0763491,-0.0349288,0.00790489,0.00365678,0.999352
11164040,-1.39122,0.54224,-0.0762798,-0.0348657,0.00713062,0.00362289,0.99936
11197521,-1.39125,0.542272,-0.0764546,-0.0347171,0.00848062,0.00218182,0.9993591
11230786,-1.3912,0.542278,-0.0762739,-0.0345508,0.00732002,0.00269934,0.999372
11264022,-1.3912,0.542317,-0.0763076,-0.0345301,0.0074778,0.00323999,0.99937
11297358,-1.39122,0.54218,-0.0762163,-0.0349889,0.00662258,0.00356603,0.999359
11331487,-1.3913,0.542236,-0.0762832,-0.034691,0.00730504,0.00306642,0.9993671
11363321,-1.39131,0.542211,-0.076332,-0.0350059,0.00827968,0.00168254,0.999351
11397782,-1.39123,0.542302,-0.0763313,-0.0345438,0.00803886,0.0035148,0.999365
11430632,-1.39125,0.542181,-0.0762568,-0.0347658,0.0069743,0.00314954,0.999366
11464138,-1.39126,0.542349,-0.0762986,-0.0346145,0.00736331,0.00333679,0.9993681
11496703,-1.39122,0.542204,-0.0764619,-0.0344933,0.00797636,0.00177412,0.999372
11530631,-1.39122,0.542266,-0.0762166,-0.0344069,0.00672843,0.0034391,0.999379
11564251,-1.39116,0.542291,-0.0763374,-0.0345505,0.0070942,0.00318366,0.9993731
11597396,-1.3912,0.542317,-0.0763879,-0.0340286,0.00815319,0.00327328,0.999382
11631608,-1.3909,0.540673,-0.0758745,-0.0250096,0.0109784,-0.000444506,0.999627
11663409,-1.39123,0.542481,-0.0763765,-0.0336713,0.00781959,0.00286388,0.999398
11697276,-1.39119,0.542282,-0.0763232,-0.0341765,0.0072299,0.00290489,0.9993851
11730556,-1.39128,0.542267,-0.0762893,-0.0338559,0.00775606,0.00216292,0.999394
11763397,-1.39128,0.542271,-0.0764165,-0.0338192,0.00847241,0.00133173,0.999391
11797203,-1.39125,0.54231,-0.0763018,-0.0339992,0.00726467,0.00266277,0.999392
11831325,-1.39126,0.542257,-0.0763682,-0.0344342,0.00786708,0.00322715,0.9993711
11864589,-1.39128,0.542198,-0.0762644,-0.0346091,0.00717465,0.00314099,0.99937
11897350,-1.39126,0.542269,-0.0762705,-0.0344982,0.00658644,0.00365717,0.999376
11931267,-1.39128,0.54223,-0.0763628,-0.0344102,0.00786996,0.00233295,0.999374
11963989,-1.39121,0.54227,-0.0763833,-0.0346025,0.00752797,0.003501,0.9993671
11996637,-1.39124,0.542146,-0.0762561,-0.0346483,0.00666277,0.00311837,0.999372
12030560,-1.39128,0.542305,-0.0763638,-0.034434,0.00729533,0.00323421,0.999375
12063511,-1.39118,0.542171,-0.0764502,-0.0347456,0.00780308,0.00204735,0.999364
12096890,-1.39117,0.542235,-0.0762588,-0.0346945,0.00656367,0.00341565,0.9993711
12130117,-1.39116,0.542299,-0.0763196,-0.0345359,0.00713076,0.0030553,0.999373
12163148,-1.39115,0.542241,-0.076395,-0.0345654,0.00773026,0.00347886,0.999366
12197167,-1.39115,0.54225,-0.0762734,-0.034704,0.00669051,0.00246131,0.9993721
12229962,-1.39123,0.542185,-0.0763286,-0.0342702,0.00765328,0.00325135,0.999378
12262514,-1.39123,0.542223,-0.0763198,-0.034545,0.00748757,0.00308359,0.99937
12296752,-1.39121,0.542219,-0.0762671,-0.0342499,0.00696556,0.00275805,0.999385
12330145,-1.39123,0.542267,-0.0764487,-0.034388,0.00800822,0.00193213,0.9993751
12363447,-1.39125,0.542221,-0.0763416,-0.0343894,0.00767587,0.0028091,0.999375
12397579,-1.39124,0.542248,-0.0763433,-0.0344395,0.00768876,0.00372741,0.99937
12430045,-1.39126,0.542153,-0.076217,-0.0346055,0.00695412,0.00368757,0.99937
12464125,-1.39126,0.542199,-0.0762593,-0.0341932,0.00727387,0.00312457,0.9993841
12497301,-1.39118,0.542303,-0.0763533,-0.0343539,0.00744717,0.00248461,0.999379
12531765,-1.39109,0.542296,-0.0763389,-0.0342031,0.00710336,0.00350836,0.999384
12563526,-1.3912,0.542125,-0.0762324,-0.0347071,0.00687513,0.00318232,0.999369
12596378,-1.39117,0.542304,-0.0762676,-0.0341134,0.00667345,0.0035474,0.9993891
12630927,-1.39113,0.54223,-0.0763823,-0.0341185,0.00733514,0.00203674,0.999389
12664889,-1.39109,0.542276,-0.0761606,-0.0338864,0.00594459,0.00350875,0.999402
12697189,-1.39109,0.542316,-0.0761755,-0.0340384,0.00629917,0.00356922,0.9993941
12730222,-1.39114,0.542291,-0.0762895,-0.0334116,0.00770253,0.00375149,0.999405
12764331,-1.39108,0.542348,-0.0762104,-0.0336816,0.00643296,0.00251245,0.999409
12797598,-1.39116,0.542212,-0.0762319,-0.0336733,0.00724859,0.00373334,0.99941
12831000,-1.39116,0.542203,-0.0762529,-0.0342588,0.00716312,0.00389049,0.99938
12864355,-1.39125,0.542269,-0.0761191,-0.033767,0.00645129,0.0040384,0.999401
12897813,-1.39125,0.542219,-0.0763369,-0.0337683,0.00801259,0.00219329,0.9993951
12930563,-1.39123,0.542163,-0.0762661,-0.0343533,0.00777929,0.00299209,0.999375
12963937,-1.39125,0.542232,-0.0762847,-0.0341513,0.00792505,0.00412948,0.999377
12997424,-1.39125,0.542161,-0.0760903,-0.0343788,0.00631972,0.00499116,0.999376
13030199,-1.3913,0.542175,-0.0762095,-0.0340892,0.00741737,0.003678,0.9993851
13063781,-1.3913,0.54226,-0.0762695,-0.0340796,0.00776835,0.00279215,0.999385
13097885,-1.39114,0.542317,-0.0762261,-0.0344599,0.00712933,0.0041845,0.999372
13130473,-1.3912,0.542143,-0.0760791,-0.0347087,0.00612229,0.00321278,0.9993741
13163533,-1.39125,0.542226,-0.0762827,-0.0345729,0.00751136,0.00335714,0.999368
13197743,-1.3912,0.542126,-0.0763794,-0.0347304,0.00793743,0.00158449,0.999364
13230542,-1.39114,0.542209,-0.0761426,-0.0348003,0.00640841,0.00276106,0.999371
13264062,-1.39114,0.542344,-0.0761455,-0.034172,0.00631371,0.00278535,0.999392
13297144,-1.39118,0.542265,-0.0763115,-0.0342479,0.00762257,0.00285497,0.99938
13330523,-1.39112,0.542323,-0.0761719,-0.0343896,0.00620793,0.00139283,0.999388
13364296,-1.39123,0.542172,-0.0762332,-0.0346308,0.00760023,0.00239935,0.9993681
13397488,-1.39119,0.542215,-0.0762383,-0.0347175,0.0070736,0.00282427,0.999368
13430126,-1.39122,0.542226,-0.0761567,-0.0345483,0.00658688,0.00274017,0.999378
13463837,-1.39121,0.542232,-0.0763176,-0.034351,0.00781693,0.000978598,0.999379
13496620,-1.39124,0.542271,-0.0762266,-0.0342128,0.00751345,0.00178601,0.9993851
13530717,-1.39124,0.542308,-0.0762178,-0.0342314,0.00758389,0.00256916,0.999382
13563750,-1.39132,0.542121,-0.0760908,-0.0348484,0.00683125,0.00377712,0.999362
13598024,-1.39122,0.5422,-0.0762009,-0.0348926,0.00698246,0.00286448,0.9993631
13630537,-1.39123,0.542234,-0.0762847,-0.0350311,0.00768932,0.00180124,0.999355
13663946,-1.39122,0.542255,-0.0762644,-0.0346849,0.00766865,0.0042106,0.99936
13698676,-1.39124,0.542115,-0.0761719,-0.0350783,0.0069192,0.00345976,0.9993551
13730805,-1.39127,0.542198,-0.0762163,-0.0347772,0.00757598,0.0032211,0.999361
13763819,-1.39127,0.542185,-0.0763552,-0.0345968,0.00832105,0.00206016,0.999365
13797596,-1.3912,0.542243,-0.0761909,-0.0344338,0.00691426,0.00330466,0.999378
13830300,-1.39118,0.542257,-0.0762349,-0.0345883,0.00719313,0.00347445,0.999371
13863642,-1.39121,0.542266,-0.0762981,-0.0341539,0.00822246,0.00375242,0.999376
13897721,-1.39117,0.542243,-0.0762725,-0.0347007,0.00738802,0.00253391,0.999367
13929777,-1.39128,0.542178,-0.0762798,-0.0345549,0.00810869,0.003223,0.999365
13963930,-1.3913,0.542115,-0.0762881,-0.0350926,0.00802058,0.00376473,0.9993451
13997357,-1.39129,0.542205,-0.0762344,-0.0346525,0.00751866,0.00332743,0.999366
14030076,-1.39128,0.542159,-0.0764233,-0.0346997,0.00895989,0.00219592,0.999355
14064291,-1.39131,0.542166,-0.076335,-0.0347647,0.00827187,0.00306097,0.9993571
14097089,-1.39128,0.542214,-0.076291,-0.0346415,0.00802823,0.00389332,0.99936
14131027,-1.39136,0.542056,-0.0762449,-0.0350229,0.00823957,0.0033429,0.999347
14162890,-1.3913,0.542173,-0.0763047,-0.0346169,0.00800358,0.00306737,0.999364
14197868,-1.39127,0.542252,-0.0763157,-0.0342688,0.00837886,0.00201206,0.9993761
14230654,-1.39124,0.542295,-0.0762642,-0.0343728,0.00800476,0.00379459,0.99937
14264152,-1.39127,0.54219,-0.0762026,-0.0343272,0.00749843,0.00260815,0.999379
14296634,-1.39128,0.542303,-0.0762969,-0.0342554,0.00795695,0.00324017,0.999376
14330887,-1.39121,0.542223,-0.0763943,-0.0340296,0.00842339,0.00155632,0.9993841
14363890,-1.39119,0.542267,-0.0761907,-0.0339846,0.00688237,0.00312063,0.999394
14397627,-1.39119,0.542311,-0.0761611,-0.0339931,0.00675948,0.00340736,0.999393
14430623,-1.39122,0.542293,-0.0763438,-0.0337096,0.00844757,0.00281551,0.999392
14463564,-1.39118,0.542366,-0.0762485,-0.0336622,0.00714053,0.00187676,0.9994061
14498043,-1.39131,0.542278,-0.0762766,-0.0336507,0.00833857,0.00265982,0.999395
14530005,-1.39121,0.542255,-0.0762373,-0.0339455,0.00751802,0.00246965,0.999392
14563669,-1.3912,0.542367,-0.0761182,-0.0334869,0.00667336,0.00218829,0.9994151
14597713,-1.39122,0.542329,-0.0762373,-0.0334404,0.00744873,0.00155307,0.999412
14629986,-1.39125,0.542274,-0.0762104,-0.033569,0.00778626,0.00184579,0.999404
14663490,-1.3912,0.542339,-0.0761895,-0.0335073,0.00742153,0.00305504,0.999406
14697129,-1.39134,0.542158,-0.07604,-0.0339198,0.0069538,0.00387973,0.9993931
14730681,-1.39127,0.542243,-0.0762075,-0.0338005,0.00760354,0.00313509,0.999395
14764018,-1.3912,0.542287,-0.0762439,-0.0341653,0.0077943,0.00198807,0.999384
14798252,-1.39113,0.542279,-0.0762515,-0.0340981,0.00762566,0.00352499,0.9993831
14829983,-1.3912,0.542206,-0.0761357,-0.0341527,0.00704213,0.00296411,0.999387
14863767,-1.39121,0.542366,-0.0761958,-0.0336023,0.00725876,0.00331944,0.999403
14898098,-1.39114,0.542244,-0.0763142,-0.0338289,0.00769562,0.00193115,0.999396
14930903,-1.39113,0.542313,-0.0760747,-0.0335175,0.00633257,0.00304934,0.9994131
14963497,-1.39115,0.542309,-0.076166,-0.0338056,0.0072562,0.00255206,0.999399
14996922,-1.39123,0.54231,-0.0762617,-0.0331958,0.00835611,0.00278938,0.99941
15029765,-1.39113,0.542368,-0.0761863,-0.0334304,0.00704279,0.00173511,0.999415
15064291,-1.3913,0.542234,-0.0762056,-0.0334873,0.00826411,0.0025306,0.9994021
15097895,-1.3913,0.54222,-0.0761831,-0.0337562,0.00758713,0.00335896,0.999396
15131430,-1.39133,0.542236,-0.0761523,-0.0335569,0.00753074,0.00276729,0.999405
15163191,-1.39133,0.5422,-0.0763374,-0.0334281,0.00887534,0.00131367,0.999401
15197169,-1.39135,0.542206,-0.0762539,-0.0335563,0.00869159,0.00210031,0.9993971
15230406,-1.39126,0.542207,-0.0763013,-0.0339384,0.00831858,0.0030795,0.999385
15263397,-1.39124,0.542102,-0.0761182,-0.0344163,0.00664987,0.00329963,0.99938
15296687,-1.39127,0.542181,-0.076248,-0.0342898,0.00732073,0.0028226,0.999381
15330909,-1.39132,0.542203,-0.0763357,-0.0342206,0.00849848,0.00213455,0.9993761
15364173,-1.39112,0.542304,-0.0762256,-0.0340259,0.00697036,0.00357807,0.99939
15397289,-1.39116,0.542144,-0.0761509,-0.0343217,0.00647365,0.00243541,0.999387
15430710,-1.39125,0.542241,-0.0762397,-0.0342583,0.00754933,0.00331319,0.999379
15463481,-1.39118,0.54218,-0.076384,-0.034069,0.00784851,0.00183137,0.9993871
15497291,-1.39111,0.542284,-0.0761331,-0.0338587,0.00620497,0.00312492,0.999403
15530415,-1.39108,0.542305,-0.0761655,-0.034196,0.00632089,0.00293022,0.999391
15563861,-1.39116,0.542233,-0.0762749,-0.0340664,0.0075729,0.00303659,0.9993861
15598340,-1.39109,0.542295,-0.0761602,-0.0340863,0.00614548,0.00146194,0.999399
15630422,-1.39128,0.542238,-0.0762368,-0.0335887,0.00795697,0.0026727,0.9994
15663372,-1.39126,0.542204,-0.0762373,-0.0339293,0.0078757,0.00283685,0.999389
15696656,-1.39124,0.542283,-0.0761357,-0.0338362,0.00669108,0.00351155,0.9993991
15730050,-1.39128,0.542213,-0.076312,-0.033557,0.00837429,0.00170683,0.9994
15763949,-1.39128,0.542206,-0.0762559,-0.0338887,0.008036,0.00287926,0.999389
15797427,-1.39129,0.542226,-0.0762715,-0.0339251,0.00837145,0.00358135,0.9993831
15830585,-1.39129,0.542181,-0.0760706,-0.0339612,0.00683118,0.00438411,0.99939
15863630,-1.39128,0.542195,-0.0761792,-0.0336555,0.00738333,0.00333444,0.999401
15897986,-1.39131,0.542284,-0.0762895,-0.0338118,0.0085407,0.00193175,0.999391
15930710,-1.39123,0.542313,-0.0762632,-0.0337258,0.00805794,0.00361729,0.999392
15963863,-1.39128,0.542195,-0.0760723,-0.0336601,0.00685362,0.00332797,0.999404
15997939,-1.39126,0.542288,-0.0762104,-0.0335087,0.00767779,0.00368286,0.999402
16030428,-1.39125,0.542201,-0.0763633,-0.0337744,0.00851235,0.00182517,0.9993921
16063353,-1.39122,0.542302,-0.0761318,-0.0333688,0.00686646,0.00286171,0.999415
16096953,-1.3912,0.542302,-0.0761563,-0.0335018,0.00708585,0.00306636,0.999409
16131068,-1.39122,0.542269,-0.0762883,-0.0332262,0.00836381,0.00313365,0.9994081
16164638,-1.39119,0.542296,-0.0762153,-0.0337855,0.00722518,0.00237914,0.9994
16197666,-1.39126,0.542282,-0.0762261,-0.0335547,0.00756458,0.00350598,0.999402
16230959,-1.39125,0.542203,-0.0762666,-0.0339837,0.00780089,0.00330454,0.999386
16263715,-1.39124,0.54229,-0.0760767,-0.0335946,0.00644164,0.00351987,0.9994091
16297955,-1.39131,0.542219,-0.0763355,-0.0336072,0.00871712,0.00159861,0.999396
16330645,-1.39132,0.542229,-0.0762974,-0.0339046,0.00841919,0.00246256,0.999387
16363512,-1.3913,0.54222,-0.0762666,-0.0339682,0.0083541,0.00335017,0.999382
16397888,-1.39133,0.542113,-0.0761314,-0.0342905,0.0071806,0.00412531,0.9993781
16430374,-1.39135,0.542158,-0.0761865,-0.0339864,0.00753965,0.0038071,0.999387
16463354,-1.3913,0.542265,-0.0762759,-0.0338236,0.00807389,0.0023449,0.999392
16497097,-1.3913,0.542245,-0.0762856,-0.0341114,0.00805533,0.00426064,0.999376
16530844,-1.39134,0.54212,-0.0760591,-0.0340663,0.00668204,0.00420819,0.9993881
16563881,-1.39128,0.54224,-0.076248,-0.0340296,0.00779271,0.00321072,0.999385
16596623,-1.39121,0.542124,-0.0763486,-0.0341441,0.00796644,0.00180556,0.999384
16630028,-1.3912,0.542225,-0.0761543,-0.0339483,0.00678933,0.00326964,0.999395
16665017,-1.39122,0.54216,-0.0762495,-0.0342235,0.00761235,0.00266397,0.9993821
16698251,-1.39122,0.542274,-0.0762322,-0.0337377,0.00751859,0.00334582,0.999397
16731128,-1.39108,0.542352,-0.0762197,-0.0337724,0.00621801,0.00204616,0.999408
16763587,-1.39124,0.542219,-0.076248,-0.0337589,0.00748841,0.0026946,0.999398
16797150,-1.3912,0.542299,-0.0761397,-0.0341707,0.00624984,0.00293737,0.9993921
16831763,-1.39115,0.542232,-0.0761885,-0.0342041,0.00649074,0.00154383,0.999393
16863776,-1.39117,0.542232,-0.0763271,-0.034204,0.0074379,0.000708676,0.999387
16897144,-1.39117,0.542212,-0.0762024,-0.0341966,0.00672818,0.00152726,0.999391
16930628,-1.39118,0.542264,-0.0761787,-0.0342007,0.00659229,0.00282019,0.9993891
16963522,-1.3912,0.542144,-0.0761357,-0.0344337,0.00661894,0.00222977,0.999383
16997635,-1.39126,0.542138,-0.0761885,-0.034247,0.00713315,0.00197469,0.999386
17030256,-1.39125,0.542194,-0.0763101,-0.034526,0.00810309,0.00153761,0.99937
17064179,-1.39121,0.542241,-0.0762776,-0.0341149,0.00788732,0.00305554,0.9993821
17097545,-1.39127,0.542177,-0.0761284,-0.0338737,0.00696484,0.00296825,0.999397
17130427,-1.39129,0.542296,-0.0762832,-0.0334941,0.00805132,0.00259292,0.999403
17164013,-1.39121,0.542203,-0.076408,-0.033571,0.00835495,0.00140731,0.9994
17197710,-1.39117,0.542284,-0.0761809,-0.0334381,0.00702538,0.00309944,0.9994111
17230438,-1.3912,0.542262,-0.0762622,-0.0335379,0.00784755,0.00241875,0.999404
17263507,-1.39122,0.542295,-0.0763164,-0.0330833,0.0085005,0.00277334,0.999413
17297743,-1.39117,0.542273,-0.0762412,-0.0336121,0.00730619,0.00173788,0.9994071
17330646,-1.39128,0.542218,-0.0761978,-0.03346,0.0077217,0.00279095,0.999406
17363647,-1.39124,0.542216,-0.0762671,-0.0337161,0.00791187,0.00282773,0.999396
17397159,-1.39128,0.542195,-0.0762026,-0.033845,0.00782219,0.00184794,0.999395
17430819,-1.39128,0.542255,-0.076355,-0.0332733,0.00878056,0.000954309,0.9994071
17463271,-1.39122,0.54231,-0.0762307,-0.0333221,0.00775231,0.00134341,0.999414
17497446,-1.39119,0.542292,-0.0762615,-0.0335307,0.007702,0.002487,0.999405
17530016,-1.39128,0.542172,-0.0761211,-0.0339039,0.00695841,0.00376255,0.999394
17563417,-1.39133,0.542151,-0.0762588,-0.0336158,0.00819662,0.00266865,0.9993981
17598392,-1.3912,0.542257,-0.0762988,-0.0341635,0.00802857,0.00170829,0.999383
17631056,-1.39115,0.542294,-0.0762305,-0.0337354,0.00770699,0.00304997,0.999396
17664747,-1.3912,0.542168,-0.0760432,-0.0338289,0.00649495,0.002272,0.9994041
17697319,-1.39131,0.542224,-0.0762627,-0.0337953,0.00810722,0.00281393,0.999392
17730756,-1.39116,0.542185,-0.0763516,-0.0342533,0.00796177,0.00140132,0.999381
17764596,-1.39125,0.542088,-0.0762046,-0.0344147,0.00758217,0.00296187,0.999375
17796778,-1.39115,0.542249,-0.0761147,-0.0338538,0.00627635,0.00324294,0.9994021
17830639,-1.39127,0.542092,-0.0763081,-0.0340926,0.0089093,0.0028868,0.999375
17864607,-1.39127,0.542149,-0.0762295,-0.0341206,0.00815354,0.00182046,0.999383
17897333,-1.39135,0.542055,-0.0762944,-0.0342085,0.00932932,0.00258377,0.9993681
17930249,-1.3913,0.542152,-0.0763022,-0.0342089,0.00883383,0.00260889,0.999372
17964195,-1.39126,0.542176,-0.0762395,-0.0344437,0.00807162,0.0021952,0.999372
17997850,-1.39125,0.542152,-0.0763628,-0.0343036,0.00903797,0.00115643,0.999371
18030165,-1.3913,0.542234,-0.0762124,-0.0338447,0.00800404,0.00219383,0.999393
18063644,-1.39127,0.542205,-0.0762837,-0.0338516,0.00858087,0.00241699,0.999387
18097646,-1.39136,0.542084,-0.0760994,-0.034077,0.00749122,0.00334794,0.999386
18130852,-1.3913,0.542222,-0.0761626,-0.0335191,0.0074549,0.00262641,0.9994071
18164082,-1.39135,0.542166,-0.0762727,-0.0339688,0.00893479,0.00119684,0.999382
18196807,-1.39125,0.542256,-0.0762314,-0.0337006,0.00847933,0.0026597,0.999393
18230600,-1.39132,0.542122,-0.0761409,-0.0337308,0.00797635,0.00198748,0.999397
18263573,-1.39131,0.542308,-0.076218,-0.0333414,0.00825308,0.00216573,0.9994081
18297129,-1.39131,0.542186,-0.0764116,-0.0335158,0.00943776,-0.000360463,0.999394
18330706,-1.3913,0.542253,-0.0763237,-0.0337707,0.00972653,-0.000295076,0.999382
18364337,-1.39133,0.542278,-0.0763608,-0.0339187,0.0107584,-0.00247695,0.9993641
18397340,-1.39154,0.542373,-0.0765117,-0.0345843,0.0121022,-0.00222846,0.999326
18430679,-1.39144,0.542354,-0.0763213,-0.034791,0.0102967,-0.00283664,0.999338
18464330,-1.39153,0.542253,-0.0762451,-0.0352726,0.00969176,-0.000593996,0.999331
18497841,-1.39151,0.542186,-0.0763665,-0.0355534,0.00957082,-0.000811853,0.9993221
18530619,-1.39154,0.542241,-0.0763828,-0.0360417,0.0102927,-0.00128831,0.999296
18563212,-1.39128,0.542233,-0.076355,-0.0342589,0.00960401,-0.000667519,0.999367
18597045,-1.39129,0.542206,-0.076292,-0.0341124,0.00912961,0.000196399,0.999376
18630595,-1.39124,0.542269,-0.0762078,-0.0337606,0.00784759,0.00143485,0.9993981
18663984,-1.39128,0.542128,-0.0760215,-0.0336879,0.00643169,0.00187515,0.99941
18697347,-1.39142,0.542179,-0.0762395,-0.0351341,0.0077961,-0.000427548,0.999352
18731688,-1.39151,0.542286,-0.0764026,-0.0355555,0.0090589,-0.00195037,0.9993251
18763547,-1.39157,0.542335,-0.0766084,-0.0358842,0.0122304,-0.00242787,0.999278
18797505,-1.39156,0.54221,-0.0765,-0.0360972,0.0112258,-0.00298417,0.999281
18830479,-1.39156,0.542197,-0.0765752,-0.0359148,0.0125002,-0.00326041,0.999271
18864229,-1.39127,0.542183,-0.0764487,-0.0349379,0.0106697,-0.00319743,0.9993271
18897380,-1.39141,0.542166,-0.0764619,-0.0347803,0.0110758,-0.00181489,0.999332
18930058,-1.39141,0.542198,-0.0763882,-0.0339793,0.0115553,-0.00335214,0.99935
18963830,-1.39135,0.542351,-0.076252,-0.0330536,0.00990012,-0.000109733,0.999405
18997503,-1.39124,0.542292,-0.0763501,-0.0331708,0.00995441,-0.00336242,0.9993951
19029984,-1.39137,0.542103,-0.0764688,-0.0336219,0.011544,-0.00189282,0.999366
19064202,-1.39129,0.542243,-0.0761909,-0.0331124,0.00856378,0.000673986,0.999415
19097145,-1.39142,0.54224,-0.0764829,-0.0338092,0.010784,-0.00232314,0.999367
19130672,-1.39165,0.542319,-0.076606,-0.0345,0.0129448,-0.00398845,0.9993131
19164146,-1.39154,0.542209,-0.0765234,-0.0347959,0.0122575,-0.00291124,0.999315
19197391,-1.39153,0.542249,-0.0765244,-0.0350027,0.0122369,-0.00223079,0.99931
19230315,-1.39153,0.541959,-0.0760715,-0.0372169,0.00833295,0.000156166,0.999272
19264610,-1.39139,0.542354,-0.0762495,-0.0339567,0.00920534,-0.000859001,0.9993811
19298128,-1.39119,0.542401,-0.0758547,-0.0284193,0.0105412,-0.00389419,0.999533
19330432,-1.39158,0.542402,-0.076064,-0.029687,0.0131231,-0.00207435,0.999471
19364151,-1.39143,0.542247,-0.0759167,-0.0322673,0.00999303,-0.00186314,0.999428
19398005,-1.39138,0.542272,-0.0760317,-0.0318399,0.0107836,-0.00177439,0.9994331
19430223,-1.39141,0.542008,-0.0758643,-0.0319798,0.00972413,-0.000619686,0.999441
19463992,-1.39138,0.542083,-0.0760344,-0.0330387,0.0105159,-0.000667012,0.999399
19497386,-1.39153,0.542077,-0.0760464,-0.0336002,0.011931,-0.00171261,0.999363
19530799,-1.39154,0.542245,-0.0762183,-0.0333177,0.012197,-0.00202807,0.9993681
